sigma_max,delta_u,delta_max,alpha,delta,damage,traction
30000000.0,0.0007,7e-06,4.5,0.00021428571428571427,0.9758356957672087,724929.1269837377
30000000.0,0.0007,7e-06,4.5,0.00022857142857142857,0.9766398028424794,700805.9147256174
30000000.0,0.0007,7e-06,4.5,0.00024285714285714286,0.9774081892185238,677754.3234442862
30000000.0,0.0007,7e-06,4.5,0.00025714285714285715,0.9781418818437541,655743.5446873782
30000000.0,0.0007,7e-06,4.5,0.00027142857142857144,0.978842104943516,634736.8516945207
30000000.0,0.0007,7e-06,4.5,0.00028571428571428574,0.97951019590176,614694.1229471992
30000000.0,0.0007,7e-06,4.5,0.0003,0.9801475481126293,595573.5566211218
30000000.0,0.0007,7e-06,4.5,0.00031428571428571427,0.9807555719723343,577332.8408299705
30000000.0,0.0007,7e-06,4.5,0.00032857142857142856,0.9813356682739033,559929.9517829015
30000000.0,0.0007,7e-06,4.5,0.00034285714285714285,0.9818892101982422,543323.6940527352
30000000.0,0.0007,7e-06,4.5,0.00035714285714285714,0.982417531329118,527474.0601264593
30000000.0,0.0007,7e-06,4.5,0.00037142857142857143,0.9829219179252775,512342.462241675
30000000.0,0.0007,7e-06,4.5,0.0003857142857142857,0.9834036042187679,497891.87343696196
30000000.0,0.0007,7e-06,4.5,0.00039999999999999996,0.9838637698710955,484086.9038671358
30000000.0,0.0007,7e-06,4.5,0.00041428571428571426,0.9843035389679661,470893.83096101775
30000000.0,0.0007,7e-06,4.5,0.00042857142857142855,0.984723980106918,458280.5967924608
30000000.0,0.0007,7e-06,4.5,0.00044285714285714284,0.9851261072546023,446216.7823619323
30000000.0,0.0007,7e-06,4.5,0.00045714285714285713,0.9855108811378418,434673.56586474605
30000000.0,0.0007,7e-06,4.5,0.0004714285714285714,0.9858792109955784,423623.6701326479
30000000.0,0.0007,7e-06,4.5,0.0004857142857142857,0.9862319565646293,413041.3030611224
30000000.0,0.0007,7e-06,4.5,0.0005,0.9865699302057613,402902.0938271599
30000000.0,0.0007,7e-06,4.5,0.0005142857142857143,0.986893899101394,393183.0269581793
30000000.0,0.0007,7e-06,4.5,0.0005285714285714286,0.9872045874746611,383862.3757601667
30000000.0,0.0007,7e-06,4.5,0.0005428571428571429,0.9875026787933124,374919.63620062685
30000000.0,0.0007,7e-06,4.5,0.0005571428571428572,0.9877888179322409,366335.4620327719
30000000.0,0.0007,7e-06,4.5,0.0005714285714285715,0.9880636132761621,358091.60171513696
30000000.0,0.0007,7e-06,4.5,0.0005857142857142857,0.9883276387498,350170.8375059998
30000000.0,0.0007,7e-06,4.5,0.0006,0.9885814357673195,342556.9269804152
30000000.0,0.0007,7e-06,4.5,0.0006142857142857142,0.9888255150960433,335234.54711870017
30000000.0,0.0007,7e-06,4.5,0.0006285714285714285,0.9890603586319597,328189.2410412079
30000000.0,0.0007,7e-06,4.5,0.0006428571428571428,0.9892864210863688,321407.36740893684
30000000.0,0.0007,7e-06,4.5,0.0006571428571428571,0.9895041315843752,314876.0524687433
30000000.0,0.0007,7e-06,4.5,0.0006714285714285714,0.9897138951769235,308583.1446922938
30000000.0,0.0007,7e-06,4.5,0.0006857142857142857,0.989916094268783,302517.1719365094
30000000.0,0.0007,7e-06,4.5,0.0007,0.9901110899653824,296667.3010385268
30000000.0,0.0007,7e-06,7.0,0.0,0.0,0.0
30000000.0,0.0007,7e-06,7.0,1.4285714285714285e-05,0.9652343391703684,1042969.8248889485
30000000.0,0.0007,7e-06,7.0,2.857142857142857e-05,0.9520317715526971,1439046.853419086
30000000.0,0.0007,7e-06,7.0,4.2857142857142856e-05,0.9503707985413803,1488876.0437585912
30000000.0,0.0007,7e-06,7.0,5.714285714285714e-05,0.9513191013126275,1460426.960621174
30000000.0,0.0007,7e-06,7.0,7.142857142857143e-05,0.9531198986704271,1406403.0398871864
30000000.0,0.0007,7e-06,7.0,8.571428571428571e-05,0.9552090085990458,1343729.7420286264
30000000.0,0.0007,7e-06,7.0,9.999999999999999e-05,0.9573605255879415,1279184.2323617553
30000000.0,0.0007,7e-06,7.0,0.00011428571428571428,0.9594735299182432,1215794.1024527042
30000000.0,0.0007,7e-06,7.0,0.00012857142857142858,0.9615012138634478,1154963.5840965665
30000000.0,0.0007,7e-06,7.0,0.00014285714285714287,0.9634227059831793,1097318.8205046225
30000000.0,0.0007,7e-06,7.0,0.00015714285714285713,0.9652304007638024,1043087.9770859281
30000000.0,0.0007,7e-06,7.0,0.00017142857142857143,0.9669237319724518,992288.0408264445
30000000.0,0.0007,7e-06,7.0,0.00018571428571428572,0.9685059065705708,944822.8028828765
30000000.0,0.0007,7e-06,7.0,0.00019999999999999998,0.969982108086432,900536.7574070388
30000000.0,0.0007,7e-06,7.0,0.00021428571428571427,0.9713584749568056,859245.7512958318
30000000.0,0.0007,7e-06,7.0,0.00022857142857142857,0.972641507694155,820754.7691753492
30000000.0,0.0007,7e-06,7.0,0.00024285714285714286,0.9738377225241025,784868.324276925
30000000.0,0.0007,7e-06,7.0,0.00025714285714285715,0.9749534509182112,751396.4724536648
30000000.0,0.0007,7e-06,7.0,0.00027142857142857144,0.9759947273960248,720158.1781192567
30000000.0,0.0007,7e-06,7.0,0.00028571428571428574,0.9769672315154053,690983.0545378404
30000000.0,0.0007,7e-06,7.0,0.0003,0.9778762633612482,663712.0991625533
30000000.0,0.0007,7e-06,7.0,0.00031428571428571427,0.9787267397032308,638197.808903077
30000000.0,0.0007,7e-06,7.0,0.00032857142857142856,0.9795232027346403,614303.9179607901
30000000.0,0.0007,7e-06,7.0,0.00034285714285714285,0.9802698362317661,591904.9130470166
30000000.0,0.0007,7e-06,7.0,0.00035714285714285714,0.9809704858170443,570885.425488672
30000000.0,0.0007,7e-06,7.0,0.00037142857142857143,0.9816286811897919,551139.5643062445
30000000.0,0.0007,7e-06,7.0,0.0003857142857142857,0.9822476589547513,532570.231357461
30000000.0,0.0007,7e-06,7.0,0.00039999999999999996,0.9828303851814191,515088.4445574278
30000000.0,0.0007,7e-06,7.0,0.00041428571428571426,0.9833795771594116,498612.685217652
30000000.0,0.0007,7e-06,7.0,0.00042857142857142855,0.9838977240356181,483068.27893145557
30000000.0,0.0007,7e-06,7.0,0.00044285714285714284,0.9843871061652496,468386.8150425119
30000000.0,0.0007,7e-06,7.0,0.00045714285714285713,0.9848498131055836,454505.6068324915
30000000.0,0.0007,7e-06,7.0,0.0004714285714285714,0.9852877602444071,441367.19266778644
30000000.0,0.0007,7e-06,7.0,0.0004857142857142857,0.9857027040956279,428918.8771311636
30000000.0,0.0007,7e-06,7.0,0.0005,0.986096256319562,417112.3104131402
30000000.0,0.0007,7e-06,7.0,0.0005142857142857143,0.9864698965399319,405903.1038020433
30000000.0,0.0007,7e-06,7.0,0.0005285714285714286,0.9868249840370416,395250.4788887534
30000000.0,0.0007,7e-06,7.0,0.0005428571428571429,0.9871627683992504,385116.948022487
30000000.0,0.0007,7e-06,7.0,0.0005571428571428572,0.9874843992143773,375468.0235686825
30000000.0,0.0007,7e-06,7.0,0.0005714285714285715,0.9877909348801361,366271.9535959158
30000000.0,0.0007,7e-06,7.0,0.0005857142857142857,0.9880833506089332,357499.4817320054
30000000.0,0.0007,7e-06,7.0,0.0006,0.9883625456978472,349123.6290645838
30000000.0,0.0007,7e-06,7.0,0.0006142857142857142,0.9886293501297734,341119.4961067987
30000000.0,0.0007,7e-06,7.0,0.0006285714285714285,0.9888845305667532,333464.0829974045
30000000.0,0.0007,7e-06,7.0,0.0006428571428571428,0.989128795791632,326136.1262510387
30000000.0,0.0007,7e-06,7.0,0.0006571428571428571,0.9893628016494654,319115.9505160368
30000000.0,0.0007,7e-06,7.0,0.0006714285714285714,0.9895871555356275,312385.3339311755
30000000.0,0.0007,7e-06,7.0,0.0006857142857142857,0.9898024204733662,305927.3857990141
30000000.0,0.0007,7e-06,7.0,0.0007,0.9900091188196556,299726.4354103324
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.0,0.0,0.0
50000000.0,0.0002,2.0000000000000003e-06,2.0,4.081632653061225e-06,0.9898045332888458,509773.33555771166
50000000.0,0.0002,2.0000000000000003e-06,2.0,8.16326530612245e-06,0.9852125483470828,739372.5826458586
50000000.0,0.0002,2.0000000000000003e-06,2.0,1.2244897959183674e-05,0.9839428002848899,802859.9857555052
50000000.0,0.0002,2.0000000000000003e-06,2.0,1.63265306122449e-05,0.9834957076641845,825214.6167907759
50000000.0,0.0002,2.0000000000000003e-06,2.0,2.0408163265306126e-05,0.9833716095859709,831419.5207014541
50000000.0,0.0002,2.0000000000000003e-06,2.0,2.448979591836735e-05,0.9834041566450875,829792.1677456243
50000000.0,0.0002,2.0000000000000003e-06,2.0,2.8571428571428574e-05,0.983522224221338,823888.7889331026
50000000.0,0.0002,2.0000000000000003e-06,2.0,3.26530612244898e-05,0.9836903910521537,815480.4473923139
50000000.0,0.0002,2.0000000000000003e-06,2.0,3.673469387755102e-05,0.9838890989699571,805545.0515021434
50000000.0,0.0002,2.0000000000000003e-06,2.0,4.081632653061225e-05,0.9841067169811889,794664.150940555
50000000.0,0.0002,2.0000000000000003e-06,2.0,4.4897959183673474e-05,0.9843359341900889,783203.2904955543
50000000.0,0.0002,2.0000000000000003e-06,2.0,4.89795918367347e-05,0.9845719564018461,771402.1799076931
50000000.0,0.0002,2.0000000000000003e-06,2.0,5.3061224489795926e-05,0.9848115351878829,759423.2406058555
50000000.0,0.0002,2.0000000000000003e-06,2.0,5.714285714285715e-05,0.9850524131775135,747379.3411243268
50000000.0,0.0002,2.0000000000000003e-06,2.0,6.122448979591838e-05,0.9852929913327987,735350.4333600658
50000000.0,0.0002,2.0000000000000003e-06,2.0,6.53061224489796e-05,0.9855321210851685,723393.9457415739
50000000.0,0.0002,2.0000000000000003e-06,2.0,6.938775510204082e-05,0.9857689699167255,711551.5041637266
50000000.0,0.0002,2.0000000000000003e-06,2.0,7.346938775510205e-05,0.9860029318213173,699853.4089341369
50000000.0,0.0002,2.0000000000000003e-06,2.0,7.755102040816328e-05,0.9862335661079094,688321.6946045323
50000000.0,0.0002,2.0000000000000003e-06,2.0,8.16326530612245e-05,0.9864605546238898,676972.2688055091
50000000.0,0.0002,2.0000000000000003e-06,2.0,8.571428571428573e-05,0.9866836712559841,665816.4372007947
50000000.0,0.0002,2.0000000000000003e-06,2.0,8.979591836734695e-05,0.9869027598001193,654862.0099940338
50000000.0,0.0002,2.0000000000000003e-06,2.0,9.387755102040817e-05,0.9871177176511967,644114.1174401643
50000000.0,0.0002,2.0000000000000003e-06,2.0,9.79591836734694e-05,0.9873284836134854,633575.8193257324
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00010204081632653063,0.987535028676194,623248.5661902986
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00010612244897959185,0.9877373489543634,613132.5522818309
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00011020408163265307,0.9879354602322741,603226.9883862962
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.0001142857142857143,0.9881293937074264,593530.3146286819
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00011836734693877552,0.9883191926440758,584040.3677962124
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00012244897959183676,0.9885049097229638,574754.5138518106
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00012653061224489798,0.9886866049289857,565669.7535507127
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.0001306122448979592,0.9888643438581459,556782.8070927039
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00013469387755102042,0.9890381963539494,548090.1823025297
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00013877551020408165,0.9892082354045587,539588.2297720645
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00014285714285714287,0.9893745362477728,531273.1876113586
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.0001469387755102041,0.9895371756426811,523141.2178659467
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.0001510204081632653,0.9896962312757717,515188.43621141673
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00015510204081632656,0.9898517812760843,507410.9361957846
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00015918367346938778,0.9900039038192322,499804.80903839
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.000163265306122449,0.9901526768041814,492366.1597909301
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00016734693877551023,0.9902981775898374,485091.1205081299
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00017142857142857145,0.9904404827809784,477975.8609510798
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00017551020408163267,0.9905796680550402,471016.5972479918
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.0001795918367346939,0.9907158080228192,464209.5988590389
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00018367346938775512,0.9908489761174124,457551.1941293797
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00018775510204081634,0.990979244506713,451037.77466434793
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.00019183673469387756,0.9911066840255981,444665.79872009525
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.0001959183673469388,0.9912313641245961,438431.7937701942
50000000.0,0.0002,2.0000000000000003e-06,2.0,0.0002,0.9913533528323661,432332.3583816929
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.0,0.0,0.0
50000000.0,0.0002,2.0000000000000003e-06,4.5,4.081632653061225e-06,0.9773579994422849,1132100.0278857574
50000000.0,0.0002,2.0000000000000003e-06,4.5,8.16326530612245e-06,0.9679769617458346,1601151.9127082708
50000000.0,0.0002,2.0000000000000003e-06,4.5,1.2244897959183674e-05,0.9660726360765992,1696368.1961700395
50000000.0,0.0002,2.0000000000000003e-06,4.5,1.63265306122449e-05,0.9659562484099687,1702187.5795015628
50000000.0,0.0002,2.0000000000000003e-06,4.5,2.0408163265306126e-05,0.9664958016981291,1675209.915093545
50000000.0,0.0002,2.0000000000000003e-06,4.5,2.448979591836735e-05,0.9673183366477845,1634083.1676107727
50000000.0,0.0002,2.0000000000000003e-06,4.5,2.8571428571428574e-05,0.9682674298239569,1586628.508802157
50000000.0,0.0002,2.0000000000000003e-06,4.5,3.26530612244898e-05,0.9692675939173923,1536620.3041303873
50000000.0,0.0002,2.0000000000000003e-06,4.5,3.673469387755102e-05,0.9702790986878981,1486045.065605096
50000000.0,0.0002,2.0000000000000003e-06,4.5,4.081632653061225e-05,0.9712799164476986,1436004.1776150689
50000000.0,0.0002,2.0000000000000003e-06,4.5,4.4897959183673474e-05,0.9722575296362043,1387123.5181897867
50000000.0,0.0002,2.0000000000000003e-06,4.5,4.89795918367347e-05,0.9732048464485394,1339757.677573028
50000000.0,0.0002,2.0000000000000003e-06,4.5,5.3061224489795926e-05,0.974118011520549,1294099.42397255
50000000.0,0.0002,2.0000000000000003e-06,4.5,5.714285714285715e-05,0.9749951633225359,1250241.8338732058
50000000.0,0.0002,2.0000000000000003e-06,4.5,6.122448979591838e-05,0.9758356957672087,1208215.2116395629
50000000.0,0.0002,2.0000000000000003e-06,4.5,6.53061224489796e-05,0.9766398028424794,1168009.8578760289
50000000.0,0.0002,2.0000000000000003e-06,4.5,6.938775510204082e-05,0.9774081892185238,1129590.5390738104
50000000.0,0.0002,2.0000000000000003e-06,4.5,7.346938775510205e-05,0.9781418818437541,1092905.907812297
50000000.0,0.0002,2.0000000000000003e-06,4.5,7.755102040816328e-05,0.978842104943516,1057894.752824201
50000000.0,0.0002,2.0000000000000003e-06,4.5,8.16326530612245e-05,0.97951019590176,1024490.2049119986
50000000.0,0.0002,2.0000000000000003e-06,4.5,8.571428571428573e-05,0.9801475481126293,992622.5943685363
50000000.0,0.0002,2.0000000000000003e-06,4.5,8.979591836734695e-05,0.9807555719723343,962221.4013832841
50000000.0,0.0002,2.0000000000000003e-06,4.5,9.387755102040817e-05,0.9813356682739033,933216.5863048359
50000000.0,0.0002,2.0000000000000003e-06,4.5,9.79591836734694e-05,0.9818892101982422,905539.4900878922
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00010204081632653063,0.982417531329118,879123.433544099
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00010612244897959185,0.9829219179252775,853904.103736125
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00011020408163265307,0.9834036042187679,829819.7890616033
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.0001142857142857143,0.9838637698710955,806811.5064452264
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00011836734693877552,0.9843035389679661,784823.0516016963
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00012244897959183676,0.984723980106918,763800.9946541013
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00012653061224489798,0.9851261072546023,743694.6372698871
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.0001306122448979592,0.9855108811378418,724455.9431079101
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00013469387755102042,0.9858792109955784,706039.4502210799
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00013877551020408165,0.9862319565646293,688402.1717685374
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00014285714285714287,0.9865699302057613,671503.4897119332
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.0001469387755102041,0.986893899101394,655305.0449302988
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.0001510204081632653,0.9872045874746611,639770.6262669445
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00015510204081632656,0.9875026787933124,624866.060334378
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00015918367346938778,0.9877888179322409,610559.1033879531
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.000163265306122449,0.9880636132761621,596819.336191895
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00016734693877551023,0.9883276387498,583618.0625099996
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00017142857142857145,0.9885814357673195,570928.2116340253
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00017551020408163267,0.9888255150960433,558724.2451978336
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.0001795918367346939,0.9890603586319597,546982.0684020133
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00018367346938775512,0.9892864210863688,535678.9456815614
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00018775510204081634,0.9895041315843752,524793.4207812388
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.00019183673469387756,0.9897138951769235,514305.2411538229
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.0001959183673469388,0.989916094268783,504195.286560849
50000000.0,0.0002,2.0000000000000003e-06,4.5,0.0002,0.9901110899653824,494445.50173087796
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.0,0.0,0.0
50000000.0,0.0002,2.0000000000000003e-06,7.0,4.081632653061225e-06,0.9652343391703684,1738283.0414815808
50000000.0,0.0002,2.0000000000000003e-06,7.0,8.16326530612245e-06,0.9520317715526971,2398411.422365143
50000000.0,0.0002,2.0000000000000003e-06,7.0,1.2244897959183674e-05,0.9503707985413803,2481460.0729309856
50000000.0,0.0002,2.0000000000000003e-06,7.0,1.63265306122449e-05,0.9513191013126275,2434044.9343686234
50000000.0,0.0002,2.0000000000000003e-06,7.0,2.0408163265306126e-05,0.953119898670427,2344005.066478649
50000000.0,0.0002,2.0000000000000003e-06,7.0,2.448979591836735e-05,0.9552090085990458,2239549.570047711
50000000.0,0.0002,2.0000000000000003e-06,7.0,2.8571428571428574e-05,0.9573605255879415,2131973.7206029254
50000000.0,0.0002,2.0000000000000003e-06,7.0,3.26530612244898e-05,0.9594735299182432,2026323.5040878402
50000000.0,0.0002,2.0000000000000003e-06,7.0,3.673469387755102e-05,0.9615012138634478,1924939.306827611
50000000.0,0.0002,2.0000000000000003e-06,7.0,4.081632653061225e-05,0.9634227059831793,1828864.7008410376
50000000.0,0.0002,2.0000000000000003e-06,7.0,4.4897959183673474e-05,0.9652304007638024,1738479.96180988
50000000.0,0.0002,2.0000000000000003e-06,7.0,4.89795918367347e-05,0.9669237319724518,1653813.4013774076
50000000.0,0.0002,2.0000000000000003e-06,7.0,5.3061224489795926e-05,0.9685059065705708,1574704.6714714607
50000000.0,0.0002,2.0000000000000003e-06,7.0,5.714285714285715e-05,0.969982108086432,1500894.5956783982
50000000.0,0.0002,2.0000000000000003e-06,7.0,6.122448979591838e-05,0.9713584749568056,1432076.2521597196
50000000.0,0.0002,2.0000000000000003e-06,7.0,6.53061224489796e-05,0.972641507694155,1367924.6152922485
50000000.0,0.0002,2.0000000000000003e-06,7.0,6.938775510204082e-05,0.9738377225241025,1308113.8737948749
50000000.0,0.0002,2.0000000000000003e-06,7.0,7.346938775510205e-05,0.9749534509182112,1252327.4540894413
50000000.0,0.0002,2.0000000000000003e-06,7.0,7.755102040816328e-05,0.9759947273960248,1200263.6301987614
50000000.0,0.0002,2.0000000000000003e-06,7.0,8.16326530612245e-05,0.9769672315154053,1151638.4242297339
50000000.0,0.0002,2.0000000000000003e-06,7.0,8.571428571428573e-05,0.9778762633612482,1106186.831937589
50000000.0,0.0002,2.0000000000000003e-06,7.0,8.979591836734695e-05,0.9787267397032308,1063663.0148384618
50000000.0,0.0002,2.0000000000000003e-06,7.0,9.387755102040817e-05,0.9795232027346403,1023839.8632679835
50000000.0,0.0002,2.0000000000000003e-06,7.0,9.79591836734694e-05,0.9802698362317661,986508.1884116944
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00010204081632653063,0.9809704858170443,951475.7091477866
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00010612244897959185,0.9816286811897919,918565.9405104074
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00011020408163265307,0.9822476589547513,887617.052262435
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.0001142857142857143,0.9828303851814191,858480.7409290463
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00011836734693877552,0.9833795771594116,831021.14202942
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00012244897959183676,0.9838977240356181,805113.7982190925
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00012653061224489798,0.9843871061652496,780644.6917375198
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.0001306122448979592,0.9848498131055836,757509.3447208193
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00013469387755102042,0.9852877602444071,735611.9877796441
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00013877551020408165,0.9857027040956279,714864.795218606
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00014285714285714287,0.986096256319562,695187.1840219004
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.0001469387755102041,0.9864698965399319,676505.1730034056
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.0001510204081632653,0.9868249840370416,658750.7981479224
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00015510204081632656,0.9871627683992504,641861.5800374782
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00015918367346938778,0.9874843992143773,625780.0392811374
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.000163265306122449,0.9877909348801361,610453.255993193
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00016734693877551023,0.9880833506089332,595832.4695533423
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00017142857142857145,0.9883625456978472,581872.7151076397
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00017551020408163267,0.9886293501297734,568532.4935113312
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.0001795918367346939,0.9888845305667532,555773.4716623408
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00018367346938775512,0.989128795791632,543560.2104183979
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00018775510204081634,0.9893628016494654,531859.917526728
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.00019183673469387756,0.9895871555356275,520642.2232186259
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.0001959183673469388,0.9898024204733662,509878.9763316902
50000000.0,0.0002,2.0000000000000003e-06,7.0,0.0002,0.9900091188196556,499544.0590172206
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.0,0.0,0.0
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,7.482993197278912e-06,0.9898045332888458,509773.33555771166
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,1.4965986394557824e-05,0.9852125483470828,739372.5826458586
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,2.2448979591836737e-05,0.9839428002848899,802859.9857555052
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,2.9931972789115647e-05,0.9834957076641845,825214.6167907759
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,3.741496598639456e-05,0.9833716095859709,831419.5207014541
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,4.4897959183673474e-05,0.9834041566450875,829792.1677456243
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,5.2380952380952384e-05,0.983522224221338,823888.7889331026
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,5.9863945578231295e-05,0.9836903910521537,815480.4473923139
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,6.734693877551021e-05,0.9838890989699571,805545.0515021434
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,7.482993197278911e-05,0.9841067169811889,794664.150940555
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,8.231292517006803e-05,0.9843359341900889,783203.2904955543
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,8.979591836734695e-05,0.9845719564018461,771402.1799076931
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,9.727891156462585e-05,0.9848115351878829,759423.2406058555
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00010476190476190477,0.9850524131775135,747379.3411243268
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00011224489795918367,0.9852929913327987,735350.4333600658
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00011972789115646259,0.9855321210851685,723393.9457415739
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.0001272108843537415,0.9857689699167255,711551.5041637266
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00013469387755102042,0.9860029318213173,699853.4089341369
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00014217687074829933,0.9862335661079094,688321.6946045323
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00014965986394557823,0.9864605546238898,676972.2688055091
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00015714285714285716,0.9866836712559841,665816.4372007947
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00016462585034013606,0.9869027598001193,654862.0099940338
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00017210884353741497,0.9871177176511967,644114.1174401643
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.0001795918367346939,0.9873284836134854,633575.8193257324
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.0001870748299319728,0.987535028676194,623248.5661902986
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.0001945578231292517,0.9877373489543634,613132.5522818309
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.0002020408163265306,0.9879354602322741,603226.9883862962
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00020952380952380954,0.9881293937074264,593530.3146286819
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00021700680272108844,0.9883191926440758,584040.3677962124
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00022448979591836734,0.9885049097229638,574754.5138518106
50000000.0,0.00036666666666666667,3.666666666666667e-06,2.0,0.00023197278911564627,0.9886866049289857,565669.7535507127
